loop accuracy efficiency purity fom query_id1
224 0.9423120258394051 0.614529280948851 0.7697307335190343 0.32386826058906387 19720630
225 0.9403545673076923 0.6120178041543026 0.7527372262773723 0.30825072553559196 131582939
226 0.942453609796409 0.6065330363771344 0.7758784425451092 0.3249426168656516 3716665
227 0.9418482344102179 0.6196136701337296 0.7609489051094891 0.3189862968466237 42269072
228 0.9397400255466226 0.611441307578009 0.7468239564428312 0.30314228682933814 27163341
229 0.9408626390141268 0.6099554234769688 0.7580794090489381 0.3116200390009903 100155161
230 0.9421357180431352 0.6136701337295691 0.7676579925650557 0.3216316817643554 77452196
231 0.9413046745828949 0.6193308550185873 0.7558983666061706 0.31457475745761176 3544464
232 0.942728297632469 0.6220238095238095 0.7669724770642202 0.32541420823648604 11376567
233 0.9421978352375225 0.6291883842144452 0.757168458781362 0.32066597386079987 62048625
234 0.9405397278809291 0.6304023845007451 0.7414548641542507 0.30809960559655136 56340808
235 0.9428657344760186 0.6236959761549925 0.7664835164835165 0.32586362799109164 12341478
236 0.9415081572814075 0.5953800298062594 0.7727272727272727 0.3162956408345753 25100399
237 0.9412781954887218 0.6058122205663189 0.7633802816901408 0.3139103475592207 135979400
238 0.9407474246183923 0.613263785394933 0.7536630036630036 0.30964177630676676 123434271
239 0.9442021356594976 0.6266766020864382 0.777264325323475 0.3369789145490374 99639506
240 0.9438219147176055 0.6229508196721312 0.776230269266481 0.3340518827747926 114907291
241 0.9427647412755716 0.6125186289120715 0.7732831608654751 0.32588369771244197 11507463
242 0.9396765701391501 0.5789865871833085 0.7662721893491125 0.30233372193644537 56834222
243 0.9450880096284038 0.6348733233979136 0.7802197802197802 0.3440916485591745 73418467
244 0.9413225005642067 0.589418777943368 0.7754901960784314 0.31544672080731 9086177
245 0.9450797472163708 0.6263982102908278 0.7857811038353602 0.34458054790065185 103905940
246 0.9427432096907682 0.5980611483967189 0.783203125 0.326733679164965 2545174
247 0.9434913468773514 0.5995525727069351 0.7897838899803536 0.33336118150510086 97920163
248 0.9425840921062533 0.6029850746268657 0.7776708373435997 0.32459156582179044 126822605
249 0.9397200481637568 0.607916355489171 0.7467889908256881 0.30136657330583755 95833409
250 0.9425754496876646 0.6123973114264376 0.7706766917293233 0.32356043516087557 65357605
251 0.9415173867228662 0.5974607916355489 0.7707129094412332 0.3156992293979123 3302997
252 0.9422657132103877 0.601644245142003 0.7747834456207893 0.3213826259716738 125851765
253 0.9433905450165613 0.5991024682124159 0.7876106194690266 0.33118086752114917 18844234
254 0.9421817360536023 0.5890718562874252 0.7823061630218688 0.321052320566623 81913344
255 0.94127390453245 0.59625468164794 0.7675988428158148 0.31245472455020423 82601920
256 0.9430765755590693 0.623688155922039 0.7661141804788214 0.32553861087022357 17931074
257 0.9435240963855421 0.6166541635408852 0.7747408105560791 0.3293630425150147 12964023
258 0.9426914677310039 0.6121530382595649 0.769811320754717 0.3226853224934141 14596366
259 0.9430637144148215 0.6189047261815454 0.7688723205964585 0.32542791529622367 48749711
260 0.941854334563531 0.5986496624156039 0.7710144927536232 0.3165821276392657 17839166
261 0.9432057848749623 0.6216216216216216 0.7680890538033395 0.32617408282807525 19535130
262 0.9413935969868173 0.6055597295266717 0.76109537299339 0.31187293418434336 12420147
263 0.9422932047611873 0.5965439519158527 0.7761485826001955 0.31982167307305004 52220741
264 0.9416861297370602 0.6033057851239669 0.765490943755958 0.31437673293610996 79009759
265 0.9420584689572031 0.6142857142857143 0.7614165890027959 0.3166381252816584 80533608
266 0.9433350915530103 0.6225563909774436 0.7680890538033395 0.32666457017067385 53918181
267 0.9426525998492841 0.6007518796992481 0.7764820213799806 0.32236450764251123 132370854
268 0.9426482779410656 0.6252821670428894 0.7595978062157221 0.32074659309422293 10143663
269 0.9433222791679228 0.6072234762979684 0.7782063645130183 0.32734091207245186 88094149
270 0.9449762568779679 0.6234939759036144 0.782608695652174 0.34008762322015335 107097288
271 0.9446705864616313 0.624717407686511 0.7784037558685446 0.33694907675479346 3069853
272 0.9445156426686769 0.6251885369532428 0.7762172284644194 0.33524016632227577 9754854
273 0.9454915560916767 0.6332075471698113 0.7797397769516728 0.34274911746804626 5246462
274 0.9444318781572797 0.627643504531722 0.7730232558139535 0.33369913772607873 94091718
275 0.943522847232695 0.6216012084592145 0.7684407096171803 0.32646955619778784 20579241
276 0.9438956338134379 0.6155589123867069 0.7761904761904762 0.33005296947050405 107386951
277 0.9444947209653092 0.618291761148904 0.7797902764537655 0.334720490152087 95096896
278 0.9454710008296252 0.6422087745839636 0.7725204731574158 0.3409851467303222 49273722
279 0.945693166390104 0.6495079485238455 0.7695067264573991 0.3420981091672557 130604349
280 0.945010183299389 0.6252838758516276 0.779245283018868 0.3380134040925683 20715433
281 0.9456849728424864 0.6303030303030303 0.7819548872180451 0.34320165000793273 112169581
282 0.9442474537910223 0.6254738438210766 0.7710280373831776 0.33077943663614623 132010863
283 0.945601327901011 0.6358118361153262 0.7766450417052827 0.3413262771714564 4653943
284 0.9445408586735079 0.625948406676783 0.7731958762886598 0.332951280147225 132144087
285 0.9443102927859945 0.6365705614567526 0.7641165755919854 0.33049672095434124 97311877
286 0.9443815561089729 0.6229135053110774 0.7737983034872762 0.3318702062689128 1853694
287 0.9464905660377358 0.6317388003037205 0.7878787878787878 0.3494725278275901 43217427
288 0.9460336629179561 0.6226271829916477 0.789980732177264 0.34637333110797225 18803826
289 0.9458031400966184 0.6458966565349544 0.7713248638838476 0.3418506588136434 8632719
290 0.9457235600513324 0.6326996197718631 0.7790262172284644 0.34182213224038316 78344438
291 0.9457949569681413 0.6423135464231354 0.7728937728937729 0.3413807513735052 40765689
292 0.9463193657984145 0.6278538812785388 0.7879656160458453 0.34740405905754157 20215608
293 0.9442766535789792 0.6260472201066261 0.7689429373246024 0.3292455629735423 111295610
294 0.9459337008230764 0.6265243902439024 0.7843511450381679 0.34333536585365854 121379106
295 0.9428334088506268 0.6166158536585366 0.7610536218250236 0.31753165220226354 63018857
296 0.9474359942602523 0.6425304878048781 0.7878504672897196 0.3554154863645093 87733603
297 0.9466767371601208 0.6295731707317073 0.7896749521988528 0.3499511702721334 31892592
298 0.9443311428355616 0.6242378048780488 0.7704609595484478 0.32962653913289613 67182552
299 0.9457621997280556 0.6310975609756098 0.7796610169491526 0.34153515064562406 66330637
300 0.9458336481075772 0.6349085365853658 0.7777777777777778 0.34187382739212 5316388
301 0.9445451798126322 0.6120426829268293 0.7811284046692607 0.3325238662992178 1703151
302 0.9446165470343786 0.6288109756097561 0.7703081232492998 0.3319059852066851 12841520
303 0.9464258727520024 0.627765064836003 0.7883141762452107 0.34767876740244313 88547364
304 0.9447593138366206 0.6285278413424866 0.7715355805243446 0.3328450779345816 44814883
305 0.9466444981862152 0.631578947368421 0.7878211227402474 0.3493302394262208 98093221
306 0.9455823444939914 0.6152671755725191 0.7886497064579256 0.34106282222245554 22596750
307 0.9442176870748299 0.6310160427807486 0.7641073080481036 0.32760480913695694 17793253
308 0.9436843298813213 0.613914373088685 0.7698945349952061 0.3236856477939685 22193426
309 0.9448896280616873 0.6312165263963274 0.769589552238806 0.33253744206703073 11686514
310 0.9448098586225145 0.6205049732211171 0.7760765550239235 0.3326037893472082 100227016
311 0.943898381974898 0.5967865340474369 0.7839195979899497 0.3266621028470181 13056613
312 0.9444234404536862 0.6281560826319816 0.7672897196261682 0.328900601939322 88176194
313 0.9460828796128251 0.6250956388676359 0.7855769230769231 0.34367640441107566 69540433
314 0.945095666641458 0.6235654169854629 0.776930409914204 0.33500712909897973 125492848
315 0.9445620934805627 0.6059678653404744 0.7841584158415842 0.33189941172175363 95066661
316 0.9450117237727857 0.6248085758039816 0.7749287749287749 0.33388591870075246 7983740
317 0.9463691376701967 0.6337164750957854 0.781663516068053 0.3447917927001412 61863374
318 0.9462137831908617 0.6411042944785276 0.7747914735866543 0.3424684921303828 1226685
319 0.9453775155091542 0.6277820414428242 0.7753554502369668 0.33585723342068685 90001478
320 0.9449950820912462 0.6231772831926324 0.7748091603053435 0.3329078644423799 127887149
321 0.9440072639225182 0.6075268817204301 0.7754901960784314 0.32513786430369435 17034566
322 0.9456678017404465 0.6244239631336406 0.7802303262955854 0.3384377880184332 126386102
323 0.9427879521719389 0.6136712749615976 0.7595057034220533 0.3147133175188167 13529719
324 0.944524332097177 0.6202920830130668 0.7715105162523901 0.32846175261912397 74106728
325 0.9433091129276415 0.5980015372790162 0.7749003984063745 0.31953653571639734 1521902
326 0.9470895465899629 0.6346153846153846 0.786463298379409 0.3497379374132881 117802050
327 0.9457986373959122 0.6384615384615384 0.7713754646840149 0.3379611459968603 12830821
328 0.9453402982814747 0.62 0.7794970986460348 0.3353825503355705 9104194
329 0.946244700181708 0.6297151655119323 0.7812798471824259 0.34226379095598713 37749225
330 0.9435148027561142 0.6189376443418014 0.762085308056872 0.3196055658643599 124376568
331 0.9469180675450553 0.6312548113933796 0.7869481765834933 0.3483371099209766 58474873
332 0.9458538432411965 0.6240369799691834 0.781099324975892 0.3390140535043853 88660590
333 0.9449409269918206 0.6183500385505012 0.7756286266924565 0.33105255735480765 18336863
334 0.9452397182458532 0.6083269082498073 0.7858565737051793 0.3347070645809609 79865562
335 0.9455385547644296 0.6334876543209876 0.7708920187793428 0.33489592028173276 88024930
