,coeff1_g,coeff2_g,coeff3_g,residuo_g,maxflux_g,coeff1_r,coeff2_r,coeff3_r,residuo_r,maxflux_r,key,type,type_names,y_true,y_pred,y_score
24,-0.0222312714622847,-0.0315883399733905,0.0119813960935028,41.1844114926189,18769.65625,0.6255717834531646,-0.0685340573759932,-0.9538138555251282,29.52157943108316,20320.345703125,69508,183,183: PHOEBE,False,False,0.03333333333333333
25,0.9349456745687702,-0.1454294029784376,0.4839281521474458,1.5379517876167978,413.4295654296875,0.978617074644263,-0.2701357230353203,0.2402635198154604,1.3120973227128598,525.2199096679688,73800,170,170: AGN,False,False,0.0
26,0.0,0.0,0.0,0.0,0.0,0.8954782427997183,-0.0712586102177844,0.1414490287757528,0.7523195127621524,320.6881771703533,75962,149,149: KN GRANDMA,True,True,0.8002344657542678
27,0.5069182110702884,0.0428876004595678,0.3965251445493803,2.6613645097776115,1307.80908203125,0.6476865321061235,0.0521154301761717,0.3873350803652807,2.443450871507822,1590.185546875,82155,150,150: KN GW170817,True,True,0.7413112829632958
28,1.5901600570821235,-0.3042309330132751,0.4152394213618199,4.681998654410112,1107.825439453125,1.467857074342142,-0.3947729509429734,0.4260757195131086,7.489855852202138,1213.6368408203125,82396,170,170: AGN,False,False,0.0
29,0.1744080561476056,0.1305225130689009,0.0306411595205455,4.131161897761071,1443.7628173828125,0.2990773428071579,0.1666893300144915,0.0124566248409872,2.229368880888764,840.5607299804688,101550,181,M 181: dwarf_flares,False,True,0.6455014587497337
30,-0.4129351097102982,0.828917460828024,-0.416476586339388,7.221737905174503,779.6563720703125,-0.0198436773603966,0.4155868506975747,0.6645966474126526,6.631786820897903,799.7721557617188,101910,180,180: RRLyrae,False,False,0.0
31,0.4515345217862072,0.2646410078438545,-0.0121757558151462,1.4273880012490308,380.8529968261719,0.3447677429163763,0.1519514867673603,0.0043408224585123,2.17896821844763,584.2122802734375,108207,150,150: KN GW170817,True,True,0.8789200643090324
32,0.6839901389724877,0.0646914384108267,-0.0341744428004739,1.5480761986872498,560.3870538699897,0.6121773331980392,0.2689853601677653,-0.0522861953846547,2.7627889154873224,1774.3682961069794,112443,149,149: KN GRANDMA,True,True,0.9155845102498971
33,0.0,0.0,0.0,0.0,0.0,0.8068780267623337,-0.1523895964254794,0.4524483575119629,2.171523139923147,787.250732421875,116775,151,151: KN Karsen 2017,True,True,0.7358031335011077
34,0.907906023519878,-0.200853629911989,-0.1915570696955979,1.224105412629974,411.4309692382813,1.078658965477798,-0.1289052637698604,0.1781597501421367,1.3135252834190765,578.9384155273438,117828,143,143: Iax,False,False,0.0
35,0.7822003789467541,0.1420167051196409,-0.0923740681733437,1.0519284395085442,217.27674865722656,0.8559805166888441,-0.0789584166045945,-0.1662911088390187,1.1689893095126958,414.934814453125,119247,141,141: 91BG,False,False,0.00011655011655011655
36,0.6490033197149071,0.1488955706777856,0.0664870701153715,1.54196862772638,635.1467895507812,0.6550027556011504,0.1514912888752207,-0.0333751214408497,1.143705056985605,427.29010009765625,122694,145,145: point Ia,False,False,0.08262040324359936
37,0.2092168666105696,0.0626988543544022,0.0354865229067043,1.4762234502982083,331.0674743652344,0.2753957339907729,0.0833674925035573,-0.0077134964761388,1.2433392357729198,652.6755981445312,135341,150,150: KN GW170817,True,True,0.8980592377354145
38,0.6922569083643133,0.1480847080324454,-0.0260202166780871,2.170643990905335,797.3885498046875,0.9920597950544692,0.0216329847429919,0.2377241737767563,2.0777131107438445,933.3477783203124,143472,145,145: point Ia,False,False,0.0008572908572908573
39,0.7270736129651206,-0.1981178959516001,-0.1085054489213047,1.02666177911866,310.1901550292969,1.0342603154497945,-0.1892291245341831,-0.061294314905065,1.902704893989238,320.8701477050781,143792,101,101: Ia SN,False,False,0.0
40,0.1546624043278597,0.3682186263718587,-0.2366302961491028,0.8738943157329008,247.39175415039065,0.6787173033227747,-0.2177565413440126,0.131457653493639,0.878110349488042,230.16514587402344,149539,114,114: MOSFIT-IIn,False,False,0.03333333333333333
41,0.6143457285427376,0.2445627792172708,-0.211932152734532,1.4885038829628532,575.8153076171875,0.5995081258328024,0.1916860166215562,-0.1987899387061442,2.1335030762873006,736.1609497070312,158036,145,145: point Ia,False,False,0.44721640703491267
42,0.2712242602069133,0.2277896374505258,-0.1489296298601476,1.3625015692525688,426.91302490234375,0.4212364218607731,0.1633681366097505,-0.1084361231038366,0.9984377552455598,707.4016723632812,160604,150,150: KN GW170817,True,True,0.7540330940768647
43,0.9063237792501893,0.105254089401025,0.1102544364799418,1.6919044270999375,1388.0352783203125,0.9628116700436424,-0.0340678850840482,0.1016991761096306,1.1938754875874162,1238.919189453125,168677,163,163: CART,False,False,0.03369175627240143
44,1.326478159554061,-0.163947892923702,0.1536761182816296,1.6203422329017372,1002.7595825195312,1.4508185911856804,-0.3030529009982299,0.1546882676359392,2.0392986435593907,1177.7930908203125,170498,163,163: CART,False,False,0.0
45,0.5943486730353532,0.0230999289219341,0.3629893838757838,1.567093128206315,385.2652587890625,0.8287877758872713,0.0492330367289383,0.1345646926266371,1.121182839153668,394.08740234375,177516,145,145: point Ia,False,False,0.08392135392135391
46,1.214245660432392,-0.0671305062539817,0.0847835889193778,2.031956388703299,1866.2613525390625,1.5106661261727576,-0.1051408944190289,0.5481422889464593,2.0510312773911523,1566.459716796875,181175,102,102: MOSFIT-Ibc,False,False,0.0
47,0.4511256259729423,0.2233162334526448,-0.239361168178592,2.1153795390840013,655.4618530273438,0.3784012869418555,0.1862239667164813,0.0282838951837923,1.671995525237207,376.7428283691406,181560,181,M 181: dwarf_flares,False,False,0.47072990946125864
48,1.1674650989178958,-0.0722973076577246,0.0223921487743892,0.6806270811590611,438.2308349609375,1.0014263771054388,-0.0067446822578876,0.0306916320737079,1.8266840344296127,400.00103759765625,186716,102,102: MOSFIT-Ibc,False,False,0.0
49,1.4233336208532432,-0.24886015635038,0.1629380399825952,0.9620588457729284,751.8795776367188,1.6670501443364545,-0.5431116791017496,0.1550731945442235,2.045164354388379,1679.8502197265625,195750,190,190: uLens_BSR,False,False,0.0
50,0.6826199731876725,-0.1663581617889688,-0.2778190272496358,1.1657928164451166,206.60574340820312,1.0447718131782724,-0.0319667216365604,0.1361467948030023,1.0889076815019054,558.1386108398438,201020,141,141: 91BG,False,False,0.0
51,0.3672961885957699,0.093576997214086,0.0521116166556744,1.9903984341812024,408.3533630371094,0.4378351380953674,-0.0674395164199014,0.1315106348243464,2.02500735533013,289.40093994140625,207459,151,151: KN Karsen 2017,True,True,0.765692915570646
52,1.1642350903676475,-0.0623357496999718,0.0786212646797475,0.998866514611904,291.8411865234375,1.2153142279418607,-0.5398293901197948,0.4513166068205524,2.3958951235243227,384.0732421875,209889,102,102: MOSFIT-Ibc,False,False,0.0
53,0.7130600039565921,0.2540810380926468,-0.2658441286220387,2.1506605052798475,903.3687133789062,0.8982626265518803,0.1788977857887494,-0.260564927903393,2.916945600041663,1207.9111328125,210001,145,145: point Ia,False,False,0.05301864801864802
54,0.9333421915364862,0.0059776581697902,-0.0631793287736827,0.8970047111178096,348.15655517578125,0.4529583878643849,-0.1669157426010338,0.0804249213963605,1.9252338390576604,327.6907653808594,210160,112,112: Core collapse Type II,False,False,0.0
55,0.566054697067869,0.080317948395298,-0.1652079648126971,1.2471174396261868,297.9281616210937,0.4089001436524193,-0.0492208201435266,-0.0701695750595321,1.190609849053768,319.10125732421875,210856,145,145: point Ia,False,False,0.0354217762913415
56,0.8922224454678098,0.0315393314744118,-0.1915061682470913,1.07447033003089,205.4651794433593,0.9516418886741004,-0.0218748002088855,-0.1532267884030375,1.118654841760918,316.7968444824219,220304,145,145: point Ia,False,False,0.00011655011655011655
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228356,149,149: KN GRANDMA,True,False,0.11996213836392118
58,0.4599670189922574,0.3259684009570774,-0.1329335128334701,1.8476633400714044,926.869140625,0.5463453587987647,0.2550064814051877,-0.1322147664998278,1.5010239793882505,1061.63525390625,231140,151,151: KN Karsen 2017,True,True,0.6709895335767881
59,0.462070498442486,0.0851145369033176,0.0011131475633568,2.2609619418975044,1051.7755126953125,0.646342139686504,0.2263734189673809,-0.0781976343075542,1.401217025912315,1234.685302734375,231534,145,145: point Ia,False,True,0.5541002383827114
60,0.514408276614226,0.1667287035402099,-0.0542430548744592,2.2407399639805354,989.4656017435605,0.5451410087648817,0.4703556979225616,-0.095713053975297,14.85744811121346,25945.6510193145,245809,149,149: KN GRANDMA,True,True,0.8532162692077708
61,0.8939768191662272,-0.0753238182623098,-0.2155698299115818,1.7131539234835873,653.3507080078125,0.4140797405214564,0.4653003156875501,0.0153217695703739,0.7518328207389454,428.7520751953125,253612,114,114: MOSFIT-IIn,False,False,0.17918360433604336
62,0.171834997971523,0.1843713423095216,0.0407473361451384,1.2816821393687916,244.70245361328125,0.458847953304736,-0.0037510090402755,0.0284807103508409,1.6714863922938077,367.9167175292969,255145,151,151: KN Karsen 2017,True,True,0.9129461175433234
63,0.7795918212537184,0.0552453003296871,-0.0721014060210924,1.018818382327575,245.52798461914065,1.1500470621891112,-0.1460555405699858,-0.0466037709871522,0.917916761594957,388.6780395507813,256702,114,114: MOSFIT-IIn,False,False,0.0
64,0.4334606665182119,0.2883353383321622,-0.1497911769221671,9.918014469278235,3758.63232421875,0.4909920398966339,0.2995562388544969,-0.1801418893224584,8.954517454254031,4454.9287109375,257605,150,150: KN GW170817,True,True,0.7152715740108552
65,0.8345410446736748,0.067572600308922,-0.4206427687784056,0.8622720784922401,231.2815704345703,0.9195558038054228,-0.2221758002519712,-0.1300193952492591,1.144543316408999,303.5590209960937,260655,145,145: point Ia,False,False,0.0006172839506172839
66,0.0,0.0,0.0,0.0,0.0,0.9020871873113784,-0.0402907421553994,0.0527141016203857,0.751292993694126,375.2166858359214,261607,149,149: KN GRANDMA,True,True,0.6225549425625742
67,0.9234073455383712,0.0313882980281057,-0.013424754967141,0.5356157329016253,451.1386984488233,0.9510658886702908,-0.0469825112755094,0.084809679858103,0.9039240505461896,687.1898100088163,264561,149,149: KN GRANDMA,True,True,0.6003584229390682
68,0.0,0.0,0.0,0.0,0.0,0.441582357674128,0.2539217593384674,-0.1160981434806321,1.4858743801500864,335.0066223144531,270871,151,151: KN Karsen 2017,True,True,0.8256738121152856
69,0.1281192512241567,0.1887687108740791,0.0798607523385253,2.483236986180956,297.1781311035156,-0.2966762594210237,0.6893591037559073,-0.0950758451268374,2.689136931572019,267.4916381835937,274168,183,183: PHOEBE,False,False,0.0027777777777777775
70,0.0,0.0,0.0,0.0,0.0,0.4529286458286992,0.3324814752775973,-0.0736112420179365,2.8455987903865934,1009.3321236513387,275726,149,149: KN GRANDMA,True,True,0.9404408641347365
71,0.6735684715259459,0.1045428113380362,-0.2477565759703888,2.6570895702737,844.2462768554688,0.8430141154112651,-0.0293238844167131,-0.1140153179740937,3.640995910450508,1015.3715209960938,279970,145,145: point Ia,False,False,0.002298090619869678
72,0.9179936699443606,0.0935095481545702,-0.1086509330031295,1.1329958008436705,363.4934387207031,1.1244099382859811,-0.075036539170008,-0.1200365338966529,2.247344266695145,955.5647583007812,281623,141,141: 91BG,False,False,8.703220191470844e-05
73,0.5184188548225237,-0.0852676171622924,0.0226358617144357,1.116273633690981,347.3699951171875,-0.3215845852568095,0.9176079337349858,-0.3296449871602934,5.777874840918256,370.5474853515625,285153,183,183: PHOEBE,False,False,0.0
74,-0.4329932134989768,0.3358189880647192,-0.1038491141709514,21.69424114324747,2521.118896484375,0.2189494684323117,1.0686431613764995,0.1946634649288785,13.383685025817003,1946.28173828125,289571,180,180: RRLyrae,False,False,0.02222222222222222
75,1.1822770668340867,-0.3053435591293597,0.394680210065654,1.1520279022429682,443.5369262695313,1.2616380670437195,-0.1639955660759065,0.152609463310655,1.6126630773383426,262.9972229003906,299953,164,164: TDE,False,False,0.0
76,0.1980978383662186,0.1122515023136078,0.0393276664931983,3.225364185654843,900.9937744140624,0.2266315044462867,0.1007570889668929,0.0714371672090442,5.182407115071007,1498.6739501953125,302832,150,150: KN GW170817,True,True,0.7857412573542135
77,0.388231327755118,0.1389553018423153,0.0625280066532008,1.1234359767461148,282.8793029785156,0.2289166521140593,0.2160513694836056,0.0802626719297918,2.113291304080134,739.9129028320312,302977,150,150: KN GW170817,True,True,0.9005665234512332
78,1.3008611855046095,-0.1305575291126077,0.1076247478230115,0.9229912963036032,378.5844421386719,1.114656145647395,-0.0401527899270054,0.016252279888259,1.1196524316984862,1003.4131469726562,309387,112,112: Core collapse Type II,False,False,0.0
79,1.0486349793570342,-0.1552495582315323,-0.1976106392321234,1.4687193379745358,858.9789428710938,1.4245197794568574,-0.4196001307476928,-0.0928015907130456,0.9796891033751034,988.4362182617188,309459,163,163: CART,False,False,0.0
80,0.4407932235267464,0.1941278133368127,-0.2410716593944863,1.9740878483471704,1256.4732666015625,0.5580189565084124,0.2374086501465488,-0.3070727682548136,2.4573976909622544,2109.378173828125,309542,151,151: KN Karsen 2017,True,True,0.766446261005584
81,0.1791550517203236,0.1483372538057791,-0.0650975269883705,2.3882590105273893,1256.0030517578125,0.216457361067799,0.088762482620144,-0.0477225561060962,3.004452244447384,1590.3602294921875,312640,150,150: KN GW170817,True,True,0.8122283662700144
82,1.0521211705541595,0.0022861835769738,-0.0009778051314311,0.0534006178102372,692.9971208112512,0.5480108154315194,0.2689189467533119,-0.0144074250363995,1.885099753079506,1069.2340905679162,316751,149,149: KN GRANDMA,True,True,0.8787244278564522
83,0.2028640435404164,0.0713681980781096,-0.1611335965758843,0.9347344827266628,268.16259765625,1.024918820079003,-0.0402614295100696,-0.3340081409898627,0.8476368649106324,506.8545227050781,318869,141,141: 91BG,False,False,0.0
84,0.1595547097778554,0.521262988793762,-0.4878539153666231,3.135427665044072,355.6791076660156,0.651770678651293,0.1137124581196978,-0.5992397689590129,2.8554396238418525,497.74951171875,321643,180,180: RRLyrae,False,False,0.07490978157644824
85,0.5774379777594167,0.132256405896795,-0.1867816229567211,1.662923508489157,444.545654296875,0.6368131061222236,0.1990323160202911,-0.3330632862709064,1.2026434809924405,674.0664672851562,322525,145,145: point Ia,False,False,0.22541934778886713
86,0.1009075531218675,0.1310419607253628,0.0610944410862659,6.025874814260657,1954.618896484375,0.0973994695080561,0.05917571815124,-0.0187378756658708,4.9856430269914735,2837.412353515625,324876,150,150: KN GW170817,True,True,0.6766144929743
87,0.5414492988109755,0.1921151625440378,-0.5689787019175306,0.5064945108673928,201.9158630371093,0.6977771958981406,-0.407341077462644,-0.080321469918504,1.1919124033601347,213.9172515869141,333653,145,145: point Ia,False,False,0.10772946859903382
88,1.2045156786096891,-0.0786801705664025,0.0561091964778689,1.331664044222663,416.4541015625,1.1471596359329863,-0.0987982887353772,0.0356004786840336,1.1066705639347505,505.422119140625,338173,101,101: Ia SN,False,False,0.0
89,1.1307802668768652,-0.4879926182528858,0.0397899284111297,2.037485791830156,557.4403686523438,1.3320856335850466,-0.1871439711335799,0.3309160269384417,0.6814092701634358,365.9497985839844,338926,164,164: TDE,False,False,0.0
90,0.6994895493836143,0.1197588744793389,0.16043550186389,1.826495949836448,407.3102416992188,1.0376724151121313,0.0061043804854539,-0.1846953118967153,0.8066494531084504,387.0491333007813,345053,145,145: point Ia,False,False,0.03618881118881119
91,1.659132237686827,-0.3946705680360664,0.4262123871297248,21.402032415018592,2564.59130859375,2.0,-0.5167292314240226,0.590379558908606,33.98965842952436,5009.818359375,346989,161,161: pair instability SN,False,False,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350842,149,149: KN GRANDMA,True,False,0.11996213836392118
93,0.5335838656021828,0.2441061467227335,-0.2053263952732213,3.200237369048946,1220.1329345703125,0.526426133102798,0.2829026118025966,-0.204351201951802,3.4577472311213766,1564.55419921875,351105,150,150: KN GW170817,True,True,0.7724787225140815
94,0.0,0.0,0.0,0.0,0.0,0.3808139202639283,0.1780372695074259,-0.1737645127981553,1.152852805344734,864.9813232421875,356015,151,151: KN Karsen 2017,True,True,0.761282275944609
95,1.4361039431947784,-0.3861044757912261,0.148817182222172,1.2756550584871142,1064.021728515625,1.5798141414148328,-0.2657577359698918,0.3596162320765216,1.6270002477297445,860.94921875,356939,160,160: Superluminous SN,False,False,0.0
96,0.5074944891527193,0.3071590213943961,-0.132599960000073,2.38117506351558,963.3579711914062,0.3398574670941108,0.0991336355681334,0.0651851905700921,5.789347125296916,1484.698974609375,368196,150,150: KN GW170817,True,True,0.758967871840832
97,1.356072160313298,-0.1330351267161193,0.2091655329245972,1.3168236406226106,440.7858276367188,1.55305546940595,-0.3420834023570088,0.2634357093548675,1.6046964823359648,746.4794921875,368769,113,113: Core collapse Type II pca,False,False,0.0
98,1.1621351089636016,0.0551191098687431,0.2457129790381425,0.8925842002549944,335.8616027832031,0.9359914049082122,0.0220974907586403,0.4234120023602279,0.84635995412611,258.2022399902344,372841,164,164: TDE,False,False,0.0004749730556182169
99,0.9771466552877414,-0.00304184497564,-0.2413857973341876,1.650655545243231,619.690673828125,1.1802233271479534,-0.0966042538452954,-0.1107534209441032,1.5844400436170898,674.5956420898438,376563,101,101: Ia SN,False,False,0.0
100,0.9231057177739193,0.1542440453859438,0.0782113825266427,0.7753838542592709,354.5712585449219,1.0977409567876943,-0.0962623832367081,-0.12511058403264,0.4244103357987697,904.7332153320312,381134,163,163: CART,False,False,0.03333333333333333
101,0.5585242375868062,0.2737856917515595,-0.0527015730538889,1.2786379342531458,416.1481628417969,0.4460773497835151,0.2558467612375967,-0.1811752226371471,4.390346586385476,1713.2596435546875,383611,151,151: KN Karsen 2017,True,True,0.9022726417289436
102,0.9263759916307404,0.0614786277790506,-0.1314995588137467,0.8111531514727282,351.2296447753906,1.2043957802481895,-0.1671768431317472,0.0715097594356519,1.181130366649875,509.4884948730469,386118,160,160: Superluminous SN,False,False,0.0
103,0.8268385624813805,0.2397322003177443,0.1213400583588935,1.469512840597776,209.0628662109375,0.7304823447348043,0.0107780286463865,0.024595141876528,0.8796458255393098,339.85760498046875,387238,170,170: AGN,False,False,0.07093153759820427
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389951,149,149: KN GRANDMA,True,False,0.11996213836392118
105,0.8696720450211686,0.2042412375396513,0.1467356275548068,0.8847154487099181,248.3886260986328,0.7132963381423338,0.1472442874208754,0.2105843878630475,1.0871953245076955,297.3619689941406,392173,145,145: point Ia,False,False,0.006837606837606838
106,0.4132855757630874,0.1942575233617725,-0.0337383390262789,1.5634769499111774,538.7385864257812,0.2799558345426289,0.1665999860365379,-0.1039852915722929,2.8719255496074703,1256.37353515625,393468,150,150: KN GW170817,True,True,0.8294254559114852
107,0.4457856404069825,0.2360016144702545,-0.2631019677650659,1.2105221514556093,855.0989379882812,0.5255351894796588,0.0826654849111137,-0.2606861536120374,2.655117052555903,863.09521484375,396108,145,145: point Ia,False,False,0.4746333439942521
108,0.6913250151194262,-0.0397269134720674,-0.1189978419859103,0.9529723058113682,207.91510009765625,1.1672991188952346,-0.056505910968697,-0.0075961880315397,0.9503452417104616,316.9997253417969,400188,114,114: MOSFIT-IIn,False,False,0.0
109,1.0052055019924788,-3.737728557218212e-09,-5.591706616833725e-09,0.213264603433658,280.131157960962,0.7443895320800705,0.0885155603985494,-0.0311231065351288,1.224596518971838,482.6359768686413,403014,149,149: KN GRANDMA,True,True,0.8673086639601728
110,0.7558287368944204,0.0637129308251107,-0.0957831166421,0.8608916495733637,302.39892578125,1.0037581369277233,-0.3642997997361956,-0.185912470412111,1.0787844860290046,478.8514709472656,413506,143,143: Iax,False,False,0.0
111,0.4393287162586651,0.3353673645617027,-0.304625316795196,1.028758619271435,453.24603271484375,1.063078987272957,-7.485702944194222e-05,0.0012392803659285,0.0206768625567832,516.2728271484375,422392,151,151: KN Karsen 2017,True,True,0.9666666666666667
112,1.0106176722054183,-0.4539557415378105,0.0654137153142569,1.0130050818074172,352.977783203125,0.0,0.0,0.0,0.0,0.0,443918,164,164: TDE,False,False,0.008888888888888889
113,0.3438976733358692,0.2890928526379143,0.0282270224810034,3.95062255985468,1424.520263671875,0.4130595733803854,0.2125039379412834,0.0704537124590259,3.4722672371103447,1378.287109375,444953,151,151: KN Karsen 2017,True,True,0.754612362433214
114,0.8514916758294478,0.1626984105035607,-0.0213813019840715,1.5571929630612322,2065.388671875,0.937454715939127,0.1486208726223562,-0.0184652251079136,0.6977552793889222,1807.760009765625,449864,145,145: point Ia,False,False,0.13341460582839895
115,1.0515374425797352,0.0006225200004659,-0.0004588331330403,0.0375268589323138,217.69904910140696,0.0,0.0,0.0,0.0,0.0,450469,149,149: KN GRANDMA,True,True,0.8222222222222222
116,1.657969763673737,-0.7093138684536688,0.0326842913326459,1.754734495484678,1247.955810546875,1.1017656848842623,-0.1197567046392154,0.0498042509146075,1.590421179331313,1610.733642578125,450831,143,143: Iax,False,False,0.0
117,0.8178041293210911,0.2935007974470723,-0.3579410668656002,2.114248169724947,741.1102905273438,0.961195969228802,0.1729622842946865,-0.1225224106324173,2.899018163804113,1100.380859375,451759,145,145: point Ia,False,False,0.04097222222222222
118,0.5391401385229362,0.2415053012452462,0.1067135102077167,1.273820747182685,372.59417724609375,0.2839636981052872,0.1767094725938414,0.0857271714402733,2.1693236723199445,554.9481811523438,461660,150,150: KN GW170817,True,True,0.8732983895833876
119,0.3953700066907277,0.4158392923147341,-0.087077167541713,11.88720185969416,8549.766038626345,0.7048895873811042,0.1811643260976168,-0.0415903412150967,4.978104503626019,5369.093075077903,462431,149,149: KN GRANDMA,True,True,0.8971597606272065
120,0.2496138531045479,0.0597600894554204,-0.0430808072662699,1.356744062825125,209.7709197998047,0.4920687937459885,0.2181045901556793,-0.0270934500812289,1.3126558483516084,401.0963134765625,464467,150,150: KN GW170817,True,True,0.8950756488566071
121,0.5198119485897988,0.0411312457860737,-0.1983958076250825,2.642911095887477,1007.6767578125,0.7068799979652425,0.1067147187452534,-0.2285451298641729,2.4627525065567943,1146.930419921875,466878,145,145: point Ia,False,False,0.3168631433671939
122,0.8553011886399092,0.0120446709433596,-0.0088774703483853,0.9000781636007686,485.5812502343133,0.0,0.0,0.0,0.0,0.0,478132,149,149: KN GRANDMA,True,True,0.7958979328165374
