loop accuracy efficiency purity fom query_id1
35 0.9143415035198602 0.670028818443804 0.7123707391803906 0.3030035502809325 99059348
36 0.9178828365878725 0.7485590778097982 0.6977837474815313 0.32555583166361673 21354197
37 0.90518526131867 0.5945945945945946 0.6962025316455697 0.25750159608427325 69909438
38 0.9087264878199198 0.6943042537851478 0.6748423265592152 0.28391294963698405 11407639
39 0.9048671429305648 0.6009372746935833 0.6914143508917462 0.25692804229653843 22726801
40 0.916735197368421 0.6679884643114636 0.7260971786833855 0.31336268971370684 25347170
41 0.91272166538165 0.6777217015140591 0.7004470938897168 0.2968585272242384 115632035
42 0.9134882286419246 0.6725567976920303 0.7064393939393939 0.29936000660993717 51626380
43 0.9048475813499203 0.6251803751803752 0.6809430255402751 0.25987948913110825 98769151
44 0.9059222702035781 0.6290147961024901 0.6848722986247544 0.2642498890351025 36413389
45 0.9097732764382294 0.6510285095633346 0.6959876543209876 0.28177913417760453 5463008
46 0.9067352185089974 0.6425992779783394 0.6835637480798771 0.26900910508030196 113831887
47 0.9147514011003136 0.69844709281329 0.7014871236851651 0.30679006983895135 15840597
48 0.9109934183463595 0.7359104046242775 0.6707276918011196 0.2976076025848031 99419039
49 0.9119658559160796 0.7491868449584388 0.6706567453898414 0.30291873017336524 9849318
50 0.9173608968425383 0.7863340563991323 0.6816045126919461 0.3274509999364566 132562725
51 0.9169452301362818 0.7670886075949367 0.6859637774902976 0.32320121905221705 12448423
52 0.9181238428306933 0.7468354430379747 0.6983429151166723 0.3252932271405648 8435722
53 0.9195083063313275 0.7786618444846293 0.6931745009658725 0.33448901659525276 14572137
54 0.9186812056372801 0.7988422575976846 0.6829570058768946 0.33387160794542636 8745214
55 0.9208888431665038 0.7793053545586107 0.6988968202465932 0.3399400027783004 103715094
56 0.9113683127572016 0.7832066594281578 0.6581508515815085 0.30615231412618016 3716665
57 0.9198518442306703 0.7903692976104272 0.6903858317520557 0.3369875345085083 95516091
58 0.9171211029941352 0.8047808764940239 0.6745598057073466 0.32883837947218114 45642963
59 0.9168595976745383 0.7881202462875769 0.6785157468038665 0.32547915276556605 77077989
60 0.9184502984153118 0.7902173913043479 0.6843426419830562 0.3314991595373692 5436116
61 0.9203498842294829 0.7858695652173913 0.6938579654510557 0.3382045807453416 21296696
62 0.9183904497272821 0.7908662558898152 0.6837981823879662 0.3312862680651904 2367135
63 0.9245613132300725 0.8241479332849891 0.6985248924400738 0.3591426864180944 1572591
64 0.916838205022643 0.8306744017403916 0.6659883720930233 0.3316617383038057 128242711
65 0.9215171632957645 0.8215451577801959 0.6867798665858096 0.3469052539843668 14763542
66 0.9177560473494596 0.804860355458832 0.6767307105824947 0.3307992459276067 11410570
67 0.9182665088270112 0.7758433079434167 0.6880025731746542 0.3286846574947452 90545156
68 0.9249536751080915 0.8349655422560754 0.6965204236006052 0.3619074897897733 26094495
69 0.9220672260256344 0.8338171262699564 0.6851520572450805 0.3505509982013099 103248523
70 0.915319674662823 0.8428312159709619 0.6570458404074703 0.32847500562010296 52297606
71 0.9144916344916345 0.8439201451905626 0.6538245219347582 0.32604093346096014 35836947
72 0.9215918451400329 0.8231663035584604 0.6863457462912503 0.3471847460775869 119880483
73 0.9218452350306338 0.8481656374863785 0.6797671033478894 0.35145816566649407 94478350
74 0.9202965708989805 0.7979651162790697 0.6888331242158093 0.3388111746614148 73924800
75 0.9187992379383142 0.8586482558139535 0.6654463531399606 0.34232931136972705 15946523
76 0.920442842430484 0.8448401162790697 0.6752831832704037 0.3458801321269303 134210279
77 0.9207477213038776 0.8561046511627907 0.6733352386396113 0.3486573134208357 15662878
78 0.9185291997116077 0.8088662790697675 0.6782449725776966 0.33380354786972605 18869913
79 0.9196580316217747 0.8462377317339149 0.6718614718614718 0.3432725979223826 76464020
80 0.9206324680675732 0.8189090909090909 0.6834597875569044 0.34272129208832425 107712830
81 0.9203708472830285 0.8127272727272727 0.6843233312921004 0.3409244471744472 11477104
82 0.9245905016998043 0.8149090909090909 0.701188986232791 0.3576598653989958 4883342
83 0.9224231185288209 0.8279374317933794 0.6878210939860985 0.3505833664672989 11566806
84 0.9210797444879456 0.8333939614405238 0.6808320950965825 0.3463278733285398 3125741
85 0.9229302972541342 0.7933794106947981 0.7015117401093599 0.3485116807100412 80185854
86 0.9238021638330758 0.8093852309930883 0.699685534591195 0.353807885846684 28889551
87 0.9255500025761245 0.8006547835576573 0.710458360232408 0.3602291861427645 9371074
88 0.9237943116240726 0.7958515283842795 0.7043478260869566 0.35226215190779586 5286978
89 0.9240995517081465 0.8263560247542774 0.6950398040416411 0.3567569753123259 85950352
90 0.9242502318870452 0.8183472879504915 0.6983535259397329 0.3564512116474918 12194495
91 0.9220304045349137 0.8099745176556243 0.6918532338308457 0.34670898456786536 1710423
92 0.9242939600082457 0.7876911871813547 0.7094129222695966 0.3534071847901411 21934216
93 0.9252177498325002 0.7934426229508197 0.7112998040496408 0.35778841258527644 33742657
94 0.9258323884135656 0.827259475218659 0.7017001545595054 0.36357773644653546 4316315
95 0.9264986340910263 0.8199708454810496 0.7071024512884978 0.36562314750938596 82302431
96 0.9249484536082474 0.8221574344023324 0.6997518610421837 0.3594548782968337 99053352
97 0.9245837414299706 0.8261028071454611 0.6968019680196802 0.3583363248452555 86689132
98 0.924270543354985 0.8038643820634342 0.703125 0.35464605091033863 2273069
99 0.9200391813166985 0.7841779074006562 0.6916398713826366 0.3354746775693738 1764878
100 0.918746133223345 0.8063457330415755 0.6790540540540541 0.3334886673690467 39017218
101 0.9232276359886569 0.8085339168490153 0.6969506444514304 0.35085529333612586 39699292
102 0.9259564813859956 0.8314483765049252 0.7005840762373194 0.36432817728412314 116099575
103 0.923786933429588 0.8153284671532847 0.6968184653774173 0.3536784069165899 22389305
104 0.9249690594059405 0.8123402701715955 0.7027795325331648 0.358054100858122 9696755
105 0.9267185807849002 0.8330898466033602 0.7029275808936826 0.36734543593703156 5402938
106 0.9263537906137184 0.845451223967848 0.6971979511901175 0.36711843352629014 35855713
107 0.925937387178297 0.8322981366459627 0.6998463901689708 0.36398064029170724 130025295
108 0.9262946152259129 0.8505663134819145 0.6953405017921147 0.3675052668496468 74446740
109 0.9266518801258575 0.8286445012787724 0.7041291524371314 0.3665624593134885 4332379
110 0.9290725265655628 0.8220679576178297 0.7170172084130019 0.3764047424990063 47669057
111 0.9261284498323445 0.8173182316404822 0.7059009151151783 0.36327059093577563 5898238
112 0.9294263309946348 0.8366824990865912 0.7131734662099034 0.37918126319182544 36365643
113 0.9273074343496879 0.8282163742690059 0.7070202808112325 0.36921863153522866 100956916
114 0.927613249406666 0.8344298245614035 0.7061552737395608 0.3711286361725471 22002631
115 0.9263195913523554 0.8154239766081871 0.7073557387444515 0.3638421783625731 20292655
116 0.9245614035087719 0.8351005484460695 0.6931714719271623 0.35873042178875736 7089843
117 0.9253315444553383 0.8196781272860278 0.7014084507042253 0.35996446859650955 60675584
118 0.922747445556817 0.8170508598609586 0.6913312693498452 0.34924857773153156 71850420
119 0.925736698147288 0.818880351262349 0.7033312382149591 0.36147026156314344 4004934
120 0.928106936416185 0.823271130625686 0.7120253164556962 0.37195984817425576 19579405
121 0.9250064516129032 0.8302231979509697 0.6964395334561081 0.3597739564841005 11627371
122 0.9246928873748322 0.8038785217709477 0.7041666666666667 0.35564259209238264 28875559
123 0.9290249316058432 0.8261983168679107 0.7150094996833439 0.37627184338195696 5489514
124 0.9256142886640512 0.8305270863836017 0.6987988912842624 0.3621883449941173 4667780
125 0.9258685664137112 0.7967777370926401 0.7118089630356559 0.3597817713039188 2812354
126 0.9249870934434693 0.823141706334676 0.6985705407085147 0.35874807209002546 32503555
127 0.9266353451391398 0.7971439033321128 0.7151773981603153 0.36320265331812673 33407047
128 0.9264766625361421 0.8246063712925669 0.7044103847356897 0.365050825270466 102229375
129 0.9259048897609335 0.8113553113553114 0.7065390749601276 0.3612365858597014 102476878
130 0.9303934730971807 0.8347379992671308 0.7174803149606299 0.38267924377752544 3499606
131 0.9269816679576556 0.8255131964809385 0.7059561128526646 0.3669671769591538 118185059
132 0.9289403015905805 0.8207478005865103 0.7162507997440819 0.37503149500269317 46124691
133 0.9282136032639571 0.8101173020527859 0.7170668397144712 0.37098202186834994 22275468
134 0.9299659126123334 0.830949761642831 0.7168617526099336 0.3803135043188558 3635589
135 0.925881927586385 0.8415260454878943 0.6957840461025174 0.3640318212991193 116329658
136 0.9245351239669422 0.8272193690388848 0.6949152542372882 0.35701046453257135 126347184
137 0.9306265819515471 0.8191489361702128 0.7242945183263055 0.38242934862389405 48743259
138 0.9247339601198471 0.8019075568598679 0.7044795359329681 0.3550678386258196 101110652
139 0.9241101410342512 0.8080733944954128 0.6994917407878017 0.3530511140235911 114837427
140 0.9268960529034924 0.821651376146789 0.7067550505050505 0.3660321192185954 15980140
141 0.9269439421338156 0.8127753303964758 0.710070558050032 0.3653034067190007 68224008
142 0.9274051875581275 0.8035255233198678 0.7155003270111184 0.3664263953780473 113388828
143 0.9212525189893039 0.8156445097319134 0.6848596978106691 0.3426416599422318 101535413
144 0.930394791236048 0.8303341902313625 0.7186904005085823 0.3818929219107222 134597860
145 0.9251718257454395 0.8116048475945649 0.7027027027027027 0.3576563735162489 23774558
146 0.9284754521963824 0.8112376055820786 0.7174407275089315 0.3718663354909341 8024175
147 0.9263011008320844 0.8141072740631888 0.7066326530612245 0.36255259632717574 22265560
148 0.9283130039280546 0.8243938280675973 0.7117031398667936 0.37214639915181824 20962884
149 0.9292396754018711 0.7986774430565761 0.7258764607679465 0.3744500239820997 126822605
150 0.9208105034632482 0.7589121646453509 0.7021421285277116 0.33393428936557634 61297655
151 0.9285603515120187 0.8122013965453877 0.7172995780590717 0.3721677558294229 39848657
152 0.926126964433416 0.788680632120544 0.7153333333333334 0.35949631192240594 40389316
153 0.9280359820089955 0.7863970588235294 0.7250847457627119 0.36791410954145437 58098149
154 0.920328818116017 0.7910996689959544 0.68854033290653 0.33563222643201146 15482315
155 0.9267359495372525 0.769400514895182 0.7258848022206801 0.3607319312327927 23881399
156 0.9277662874870735 0.80397204854726 0.7167213114754099 0.36782814946092723 99472372
157 0.926676663736491 0.8057395143487859 0.711038961038961 0.3630801515275393 98408943
158 0.9257420622608336 0.8050036791758646 0.7071751777634131 0.3590191704110867 58053497
159 0.9289445105238662 0.7943340691685062 0.7259583053127101 0.37249505980338943 131441266
160 0.9268204385601986 0.7821126242178874 0.7208276797829036 0.36177390650043767 31326857
161 0.9250064649599172 0.8200220831799779 0.6986516149263092 0.3574660930003895 127321143
162 0.9296058756594601 0.777695988222304 0.7362369337979094 0.3748338556372556 102812793
163 0.9251021569337402 0.757453073242547 0.7228661749209695 0.3522798699961947 9509942
164 0.9278398510242085 0.7846097201767305 0.7245834750085005 0.3665870014682334 10681047
165 0.9319745486524236 0.7955801104972375 0.7397260273972602 0.3870389726743318 55228789
166 0.9292291774443869 0.8017686072218129 0.7238855622089155 0.37390666294784924 71672292
167 0.92715608670909 0.793662490788504 0.7175216522318454 0.3638886771303614 40194729
168 0.9317570364238411 0.8050847457627118 0.7344537815126051 0.3861932315019815 5761708
169 0.9302530139183526 0.8068558791006266 0.7265184201792234 0.3789331729996292 125848820
170 0.9330435682500259 0.8078908554572272 0.7392037786774629 0.3924809011766706 21030219
171 0.9298318240620957 0.8089970501474927 0.7236147757255936 0.3770049974561595 31475837
172 0.9293624508383358 0.7813421828908554 0.7329643721895538 0.3733177194015158 695457
173 0.9317911297417585 0.8144596090003688 0.7304002646377771 0.38648760298147744 22478644
174 0.9322016354414657 0.8251567687200295 0.7279531402538236 0.3890148981299697 49744094
175 0.9274882252471404 0.7908520841018074 0.7199462726662189 0.3649562781563227 79536453
176 0.9240683229813664 0.8066420664206642 0.6986257590284436 0.35160908418655473 15821945
177 0.9299135566023086 0.8033210332103321 0.7261507671781188 0.3769029933833821 25079700
178 0.9272181385236566 0.8055350553505535 0.7129327237099935 0.36483050328428596 47448888
179 0.9307863539887146 0.8213362864525655 0.7228719948018194 0.3819969141632438 116710990
180 0.9293331952785255 0.8073089700996677 0.7217821782178218 0.3743818315538536 87639807
181 0.9292259901630857 0.7872968980797637 0.7293876154635648 0.3725897861722655 59245209
182 0.9263228745987366 0.8093830809013668 0.7072304712717883 0.3610257187001007 83750613
183 0.9300471185212034 0.7938677502770595 0.730455472467709 0.3767715979119701 13149463
184 0.9272473073736537 0.7946065755448837 0.717 0.3638141217533088 114860454
185 0.926984620164673 0.7901736239379387 0.7175444481717544 0.3623111214583603 64659364
186 0.9291040911444848 0.8159645232815964 0.7171159467359532 0.3737087051246141 16854441
187 0.9254233776995183 0.8144863266814486 0.7014640356460853 0.35773771701991086 116900020
188 0.9284752434224156 0.7833641404805914 0.7271791352093342 0.3685498698220189 57911060
189 0.9318899880872222 0.7869822485207101 0.7422392745029648 0.38543112194524076 5605339
190 0.9288822127835906 0.8131705512393637 0.7168949771689498 0.37220926106291574 116458255
191 0.9296037296037296 0.7983721790603033 0.7261103633916555 0.3745406874808988 27343253
192 0.9319830087028595 0.8224195338512763 0.7274214659685864 0.38717463442426664 35313073
193 0.9321349013106771 0.7891231964483907 0.7424295161851723 0.38667580473797786 73498765
194 0.9299036369288156 0.8034789045151739 0.7253591713999332 0.3761813029334576 8249582
195 0.9277757629138387 0.792299148463532 0.7198116380760174 0.3654926013606291 41842952
196 0.9306735751295336 0.8051851851851852 0.7280643000669792 0.37971205913071426 37905599
197 0.926991035804964 0.794738792145239 0.715 0.3619351824100929 68431394
198 0.9300445642035444 0.8214153390144497 0.7186385737439221 0.3777386033177837 103554417
199 0.9309737264859823 0.7962208225268618 0.7331968611395429 0.3806626357308623 114530901
200 0.9272388059701493 0.7625046313449426 0.7295285359801489 0.3609925307816636 9067666
201 0.9300855143819642 0.7716827279466272 0.7396092362344583 0.3752962951611487 21932115
202 0.9294081061469887 0.8135656041512231 0.7187295350360183 0.3742197194283182 3409335
203 0.9292489503965169 0.8035581912527798 0.7219447219447219 0.37280422825508813 106852816
204 0.9333402446609994 0.8050407709414381 0.7407912687585266 0.39275574000107893 6505684
205 0.9293452905499974 0.8094178717093067 0.7199868073878628 0.37356431584385125 7515472
206 0.9322446863659928 0.8126854599406528 0.7320414300033411 0.3873382298738243 31382272
207 0.928664005391674 0.8167655786350149 0.7140077821011673 0.37098139524634954 89144295
208 0.9294379925342182 0.7944341372912801 0.7262550881953868 0.3728372397940883 121938227
209 0.931456421423757 0.7940630797773655 0.7361541107671139 0.382637917298708 13470331
210 0.9313491651975526 0.8099480326651819 0.7287909151636607 0.3826995684875329 29779995
211 0.9289084780917812 0.8150761232825845 0.7154498044328553 0.37164355849714853 33707209
212 0.9327421696743414 0.8172362555720654 0.7321131447587355 0.38958174696826525 19735429
213 0.9309236114712441 0.7852897473997028 0.7370990237099023 0.3793652938763647 133723380
214 0.9311274764028628 0.787147102526003 0.7372999304105776 0.38046640288608585 2432017
215 0.9300347492349982 0.8205128205128205 0.7182823682498374 0.37696469157143314 16818282
216 0.9287344398340249 0.808992939427722 0.7168258149489628 0.37022863761491503 12790345
217 0.9299756211421755 0.79041248606466 0.7301750772399588 0.3748511388761498 3256181
218 0.9327212366428053 0.7930137495354886 0.7425191370911621 0.3886750899193231 2635209
219 0.9317321159931524 0.8092936802973978 0.7305369127516779 0.38417626297589075 103423809
220 0.9329736459846442 0.803717472118959 0.7388926862611073 0.3901295857030062 15018788
221 0.9301167315175097 0.7676579925650557 0.7409400789379261 0.37466645111010166 74223153
222 0.9301649891044931 0.7865377463741168 0.7325943886387253 0.3754293237601573 102673852
223 0.9286566699527837 0.788769059129788 0.7243852459016393 0.3683353532396038 77741975
224 0.9327521793275217 0.8110821866865006 0.7345907713034692 0.38921237605352205 31613217
225 0.9294795288256966 0.7683153588694682 0.7373304782298359 0.3713943686065328 33059735
226 0.931811105345096 0.7791000371885459 0.7442273534635879 0.383599195748532 1003505
227 0.9282785821786289 0.7909226190476191 0.7216564833672776 0.3666597226548709 15826922
228 0.9334648121237284 0.8016375139560848 0.7419910437478471 0.39234883096146483 35214906
229 0.9302434213940936 0.7937453462397617 0.729637234770705 0.3758918432214953 20579241
230 0.93283504619537 0.7974683544303798 0.7406639004149378 0.38892923843120975 60673382
231 0.928834674279782 0.7587490692479524 0.7381383556682362 0.3675613508740972 19051073
232 0.9317379568106312 0.7833209233060313 0.7416284807895664 0.3830135307078526 130156017
233 0.930280849296579 0.776247207743857 0.7375309515387336 0.3754292340862774 12176409
234 0.9339113280033225 0.8 0.7447988904299584 0.3944903581267218 19720630
235 0.9361403873111469 0.8021609538002981 0.7549088359046283 0.4063653020075393 53186182
236 0.932969885773624 0.812150577711517 0.7346594740391099 0.38979649974303865 100815965
237 0.9315125395918791 0.7982848620432513 0.7334703665638918 0.3819280200300784 13559283
238 0.9341572333575657 0.796793437733035 0.7472027972027973 0.3954360372585917 9862634
239 0.9348808225580308 0.808351976137211 0.7455295735900963 0.39938629996934216 25869997
240 0.932436643124221 0.7598806860551827 0.7562152133580705 0.38629005691705226 18652293
241 0.9313425084393664 0.7844088026855651 0.7386722866174921 0.38053326690836065 95642420
242 0.9294172639451542 0.7657590451324133 0.7374281609195402 0.3702551388734914 13290203
243 0.9322183555809485 0.8030585602387169 0.7348122866894198 0.38558989299597624 11025041
244 0.9286307916060669 0.7303245057814248 0.7504791107704101 0.3656290928969649 4416003
245 0.9309126798607864 0.7762029093621783 0.7403059409462824 0.3781967348121501 129073554
246 0.9314805194805195 0.7570895522388059 0.7523173896922507 0.3808913219669073 96233529
247 0.9330354823627202 0.7723880597014925 0.7530010913059294 0.38929712285904294 89065957
248 0.9331359102244389 0.7846211272863008 0.7475106685633002 0.3897149360954169 11211780
249 0.93157375175352 0.7752053771471247 0.7438194195628807 0.3812666105087493 12069714
250 0.934427933077003 0.7834204630321135 0.7546762589928058 0.3966255143439609 13728024
251 0.932138217718888 0.7717594322002241 0.7482796088373778 0.38411346348486225 83947663
252 0.9329141550613178 0.7832585949177877 0.7467046669041681 0.3882028883773192 37422612
253 0.932806734916593 0.7910280373831776 0.7424561403508771 0.3876367130854108 80818076
254 0.933842635900634 0.7954375467464473 0.7455310199789695 0.39300712239946417 1563504
255 0.9351385063146406 0.7902019446522064 0.7546428571428572 0.4000231693938937 55674658
256 0.9324324324324325 0.7733732236350037 0.7487328023171614 0.38538212686197293 111425810
257 0.9325328759291024 0.7827225130890052 0.7448398576512456 0.38601277565864467 105667602
258 0.9334130366982015 0.7786088257292446 0.7513533020570191 0.39071187639630933 5388760
259 0.9324218953059209 0.7976056864945754 0.737461086129367 0.385687304061337 66400844
260 0.9328862549386567 0.7699214365881033 0.7527432333577176 0.38778715528593155 91907419
261 0.9347023654795945 0.7863823419378975 0.7542160028704701 0.3976366809606592 92321366
262 0.9337631277945305 0.7855538922155688 0.7496428571428572 0.39240305087112776 54246887
263 0.9368273280299485 0.7952077873455634 0.7607449856733525 0.40916214639582776 7170359
264 0.9330282861896838 0.7962546816479401 0.7407665505226481 0.3884436560769896 124712000
265 0.9317248193021683 0.7759460472086924 0.743359655419957 0.3811632504196399 75594548
266 0.9331253250130005 0.7841888347695766 0.7466999643239386 0.38865906492368557 58295873
267 0.9322897706589006 0.7882308845577212 0.7404929577464788 0.3842488526251478 14043820
268 0.9346265862284169 0.8035245594300713 0.7451321279554938 0.39658063815261235 18186776
269 0.934103084204504 0.7959489872468117 0.7458699472759227 0.3936154162054846 129832283
270 0.9335275148236762 0.8075046904315197 0.7377442577991087 0.390769078886582 42987151
271 0.9342522756827049 0.7980480480480481 0.7454417952314165 0.3942031018006854 51945032
272 0.9352892218060758 0.8115615615615616 0.7444903581267218 0.3998623737684814 21694236
273 0.9354419185350882 0.7969219219219219 0.7520368402408785 0.4006311248496898 10517879
274 0.935750702320258 0.8182500938790838 0.7436860068259386 0.40229398794280763 73126168
275 0.9357993860881327 0.8088621855050695 0.7481764501563043 0.402469195559695 121648219
276 0.9339750260145682 0.7855801727375141 0.749820788530466 0.3926024179089535 2738744
277 0.933607367709038 0.806609087495306 0.7383980749398419 0.39101699840666154 23977483
278 0.9322510146737434 0.8069120961682945 0.7316076294277929 0.3841416628035232 33783492
279 0.9336004579278764 0.8087903831705484 0.7373287671232877 0.39095772226452424 119532929
280 0.9341174021648626 0.8192408868846298 0.7352445193929174 0.3938137008618507 18097256
281 0.9351027842831121 0.8214956783164225 0.7390128465179175 0.3988870619279652 121336937
282 0.9353596336004997 0.8083427282976324 0.7460978147762747 0.39998739557584717 61334368
283 0.9356685577473586 0.7966165413533834 0.7530206112295664 0.40152960302754986 134735197
284 0.93561315844264 0.7988721804511278 0.7516802263883976 0.40122982355439524 120212509
285 0.933787933996148 0.798420458819105 0.7425673312346974 0.3913753484352251 100330647
286 0.9357105674128058 0.8254326561324304 0.7399662731871838 0.40181922510640167 103421897
287 0.9338330990681452 0.8066215199398044 0.739055498104102 0.3917092953003263 83598053
288 0.9345064556434819 0.8051166290443943 0.7430555555555556 0.3951719234300467 67682466
289 0.9340344666007185 0.815205118554761 0.7362338545207342 0.3929092760991572 18958574
290 0.9385087993335416 0.815205118554761 0.7584033613445378 0.4168400110457064 131430672
291 0.9360062483728195 0.8061723748588634 0.75 0.4030861874294317 13552252
292 0.9333992918142053 0.8192771084337349 0.7314285714285714 0.38984189546289244 98473968
293 0.9351143050565016 0.8033898305084746 0.7465873293664683 0.3980558672414811 132828960
294 0.9336527445057806 0.8074604370761115 0.7374397797660014 0.3904304414833274 9098676
295 0.9371386906931931 0.8078372268274303 0.7546638507567758 0.4089735570998845 15599221
296 0.9354166666666667 0.8138658628485306 0.7432897453544391 0.39971583987103815 116239895
297 0.9352049585915934 0.7980406932931424 0.7494692144373672 0.3984559614320781 88919917
298 0.9347327846650693 0.8033157498116051 0.7446734194900454 0.3959928736643566 7503233
299 0.9348335677449602 0.7905048982667672 0.7511636233440745 0.39648082155478787 85727025
300 0.9362888101687852 0.7814619442351168 0.7633419212366581 0.40488435481979324 17125206
301 0.9334722584006252 0.7776102525442895 0.7501818181818182 0.3889936835593766 40500951
302 0.9349275815358966 0.7914781297134238 0.7509838998211091 0.39677874236170935 40879724
303 0.9354973167300579 0.7688536953242836 0.7653903903903904 0.4005346665217716 128305668
304 0.9336702792830346 0.7677224736048266 0.7560341626438916 0.39008808491625324 2054667
305 0.9356469178260644 0.7895133911731422 0.7555956678700361 0.40069144707211124 42735115
306 0.9302240750390829 0.7585816672953603 0.7420664206642067 0.3713504705284736 17919974
307 0.9325655323362343 0.7868728781591852 0.7410301953818828 0.3841368649286357 3229859
308 0.9346466541588493 0.7913994718973972 0.7495534119328332 0.3952287769675647 68480645
309 0.9356335018502111 0.7950943396226415 0.7527688460164345 0.40049337164353466 100121165
310 0.9376628791827374 0.7833962264150943 0.7694588584136397 0.41256483156715773 2194905
311 0.9365129007036748 0.7942619856549641 0.757652142599928 0.4053182677220578 34935591
312 0.9344245204336947 0.7854984894259819 0.7509025270758123 0.3936956284351909 19737695
313 0.9381222957827243 0.8099735549678881 0.7581329561527581 0.4138663731771097 29802862
314 0.937232822437702 0.8077068379297317 0.7546770208259795 0.4089219084759097 3117366
315 0.9335801053125489 0.7656840513983371 0.7559701492537313 0.3889859298227259 80007907
316 0.9367570385818561 0.8080120937263794 0.7520225114315864 0.4061908902861508 50842765
317 0.9383700922884405 0.8012093726379441 0.7636887608069164 0.4154999681977597 110091774
318 0.9365940139743456 0.7925170068027211 0.7586830680173662 0.405541279469328 4143554
319 0.9311153986546383 0.7577475434618292 0.7467411545623837 0.3755955067097571 18299347
320 0.9348664997914059 0.7936507936507936 0.7491972886193364 0.3959768749505029 84211001
321 0.9359582790091264 0.7785336356764928 0.7623982235381199 0.4023530580766621 859781
322 0.9369458641910922 0.7954631379962193 0.759018759018759 0.407413447503419 79263303
323 0.9354821884942367 0.7855521936459909 0.7560975609756098 0.3992150492299298 76752004
324 0.9367306488629251 0.766641452344932 0.7727792603888677 0.40733479001393896 120542785
325 0.9322935684106202 0.7632375189107413 0.7501858736059479 0.3818079606251551 43874519
326 0.9375586854460094 0.783661119515885 0.7682610307749351 0.4113873421932895 125583169
327 0.9354687255464552 0.7677760968229954 0.7651715039577837 0.39973979906403717 55185420
328 0.935830550918197 0.7662632375189108 0.7680060652009097 0.4019806626652805 22261199
329 0.9308707674649137 0.7321225879682179 0.7582288401253918 0.3741830976541209 22265362
330 0.9361369091098821 0.7684449489216799 0.7684449489216799 0.4035975410550639 21997959
331 0.9373336811896686 0.7858494135452138 0.7658554572271387 0.4098968437803639 69081289
332 0.9360780630348571 0.7846328538985617 0.7596189080249176 0.4025102465062406 1685570
333 0.9342482909774044 0.7630582891748675 0.7607547169811321 0.3926302988709885 11649417
334 0.9322617680826636 0.738455715367146 0.7627052384675528 0.381953101983378 97600210
